  1.8857094306895320e+002	  1.9095996148533973e+002	
  2.2330132036406079e+002	  1.7786486310588867e+002	
  1.9463530619215058e+002	  1.8491689800618479e+002	
  2.1648801055462107e+002	  1.7671512519596641e+002	
  2.0636852080288168e+002	  2.7684087986499958e+002	
  2.3068845943858943e+002	  2.6662863296786543e+002	
  1.9933651220574961e+002	  2.7623249282915617e+002	
  2.3667461157233660e+002	  2.6061511115769849e+002	
  1.9434626404954278e+002	  2.7474271808934230e+002	
  2.4062962898349795e+002	  2.5546002158867947e+002	
  1.9035340129999580e+002	  2.7281495194487292e+002	
  2.4359798922956981e+002	  2.5071991857207524e+002	
  1.8700651957099805e+002	  2.7059930727947676e+002	
  2.4593119986532622e+002	  2.4624464021685256e+002	
  1.8413583260751841e+002	  2.6816882315550805e+002	
  2.4779915096156708e+002	  2.4196109884360467e+002	
  1.8164429969337075e+002	  2.6556559845811927e+002	
  2.4929898769898705e+002	  2.3782714734860352e+002	
  1.7947080039330550e+002	  2.6281642839013102e+002	
  2.5049193562768176e+002	  2.3381594271724612e+002	
  1.7757444243473836e+002	  2.5993948211207822e+002	
  2.5141899278697650e+002	  2.2990926839241291e+002	
  1.7592684417153595e+002	  2.5694759523183262e+002	
  2.5210864724315991e+002	  2.2609424179334064e+002	
  1.7450795244491869e+002	  2.5385005990197681e+002	
  2.5258105923005769e+002	  2.2236152422683369e+002	
  1.7330361988570539e+002	  2.5065366679352937e+002	
  2.5285048384822423e+002	  2.1870427892221622e+002	
  1.7230414125853872e+002	  2.4736333948147299e+002	
  2.5292673472211015e+002	  2.1511753665457212e+002	
  1.7150335609692013e+002	  2.4398252880209571e+002	
  2.5281608136637681e+002	  2.1159780139626417e+002	
  1.7089811404650922e+002	  2.4051345450815114e+002	
  2.5252178384390157e+002	  2.0814280867072665e+002	
  1.7048799599555593e+002	  2.3695724067628350e+002	
  2.5204437163660484e+002	  2.0475139015408570e+002	
  1.7027523935820949e+002	  2.3331396816782203e+002	
  2.5138171836335349e+002	  2.0142342122350399e+002	
  1.7026485328002508e+002	  2.2958265212432289e+002	
  2.5052892657561904e+002	  1.9815984347087138e+002	
  1.7046494216411293e+002	  2.2576113958770020e+002	
  2.4947800423244436e+002	  1.9496276709200006e+002	
  1.7088729427621067e+002	  2.2184590771919935e+002	
  2.4821727609643784e+002	  1.9183567267707306e+002	
  1.7154834978204073e+002	  2.1783172163765664e+002	
  2.4673041569743160e+002	  1.8878375338190003e+002	
  1.7247076394931878e+002	  2.1371107349921994e+002	
  2.4499488213143599e+002	  1.8581447585780805e+002	
  1.7368598006834009e+002	  2.0947325131289753e+002	
  2.4297934714096459e+002	  1.8293851144579946e+002	
  1.7523865519512762e+002	  2.0510272839657657e+002	
  2.4063926937274240e+002	  1.8017134673033641e+002	
  1.7719480693482654e+002	  2.0057618711992043e+002	
  2.3790874759511240e+002	  1.7753625980634229e+002	
  1.7965834606338333e+002	  1.9585646022927776e+002	
  2.3468398807710213e+002	  1.7507037896428872e+002	
  1.8280980854735066e+002	  1.9087829807540587e+002	
  2.3078457256930591e+002	  1.7283891547256468e+002	
  1.8702068163936352e+002	  1.8550624864335711e+002	
  2.2583913220903841e+002	  1.7097728355778008e+002	
  1.9338946150703424e+002	  1.7933662607600269e+002	
  2.1874928989200839e+002	  1.6988913189152947e+002	
  2.1031618319426579e+002	  2.8404114130460829e+002	
  2.3135524548903049e+002	  2.7512014696710162e+002	
  2.0185241078369711e+002	  2.8407857360470018e+002	
  2.3875167907039628e+002	  2.6849306206583884e+002	
  1.9617985030636189e+002	  2.8290624586159385e+002	
  2.4336737214646655e+002	  2.6305276208834061e+002	
  1.9169397207595929e+002	  2.8121028035948990e+002	
  2.4680695635269905e+002	  2.5811307413800046e+002	
  1.8793748512363518e+002	  2.7918736082999999e+002	
  2.4952782525525919e+002	  2.5347726423974976e+002	
  1.8470186783853700e+002	  2.7692773526039059e+002	
  2.5173860371223049e+002	  2.4905503453987319e+002	
  1.8187133033605880e+002	  2.7448188132118008e+002	
  2.5355518550709988e+002	  2.4479585788656010e+002	
  1.7937398551297144e+002	  2.7188140962377713e+002	
  2.5504956229532019e+002	  2.4066807458050343e+002	
  1.7716193540374590e+002	  2.6914760567547216e+002	
  2.5626973724964245e+002	  2.3665035042823652e+002	
  1.7520174432593595e+002	  2.6629552523356392e+002	
  2.5724925191634998e+002	  2.3272758139642502e+002	
  1.7346936206406460e+002	  2.6333618214032526e+002	
  2.5801226303294919e+002	  2.2888870578541065e+002	
  1.7194720191518641e+002	  2.6027781147448320e+002	
  2.5857646448414454e+002	  2.2512544108633242e+002	
  1.7062236269750085e+002	  2.5712664148052517e+002	
  2.5895486529472004e+002	  2.2143151206051357e+002	
  1.6948550465099984e+002	  2.5388738474953649e+002	
  2.5915691373034508e+002	  2.1780215956740992e+002	
  1.6853012392410170e+002	  2.5056355854874238e+002	
  2.5918922281235064e+002	  2.1423382024394670e+002	
  1.6775208558366529e+002	  2.4715769482297185e+002	
  2.5905603730907978e+002	  2.1072391651202673e+002	
  1.6714933608060980e+002	  2.4367147429698477e+002	
  2.5875952127158854e+002	  2.0727072248526966e+002	
  1.6672175098729463e+002	  2.4010580425799631e+002	
  2.5829991029753961e+002	  2.0387328619564792e+002	
  1.6647109584290268e+002	  2.3646085033977937e+002	
  2.5767555068704519e+002	  2.0053139781863936e+002	
  1.6640109403238381e+002	  2.3273602603033370e+002	
  2.5688283156490184e+002	  1.9724560017490879e+002	
  1.6651761010332154e+002	  2.2892993789933456e+002	
  2.5591600156485200e+002	  1.9401724351230513e+002	
  1.6682897343191550e+002	  2.2504027824978397e+002	
  2.5476684516467961e+002	  1.9084859286375237e+002	
  1.6734649013772602e+002	  2.2106364835373765e+002	
  2.5342417077249183e+002	  1.8774300482116104e+002	
  1.6808522788476327e+002	  2.1699528194811222e+002	
  2.5187302592660347e+002	  1.8470520404935579e+002	
  1.6906522266570784e+002	  2.1282861512404540e+002	
  2.5009349051223657e+002	  1.8174171340654812e+002	
  1.7031337857050781e+002	  2.0855460427504826e+002	
  2.4805877699378780e+002	  1.7886153600611368e+002	
  1.7186657984672749e+002	  2.0416060316431182e+002	
  2.4573211835528909e+002	  1.7607727815931352e+002	
  1.7377708513321977e+002	  1.9962840908662423e+002	
  2.4306137386748688e+002	  1.7340710322350273e+002	
  1.7612263042900673e+002	  1.9493059203022563e+002	
  2.3996892611965475e+002	  1.7087840245050023e+002	
  1.7902751127642793e+002	  1.9002281345147310e+002	
  2.3633059883707929e+002	  1.6853547622224687e+002	
  1.8271419526285931e+002	  1.8482497270093290e+002	
  2.3192404437991436e+002	  1.6645838763513603e+002	
  1.8766799523602378e+002	  1.7916089871852503e+002	
  2.2626407052838181e+002	  1.6482327081539069e+002	
  1.9558359184172380e+002	  1.7241071276392844e+002	
  2.1765611794548732e+002	  1.6424996819928015e+002	
  2.2317724603330674e+002	  2.8741170200181443e+002	
  2.2317724603330674e+002	  2.8741170200181443e+002	
  2.0655722360157378e+002	  2.9098941180368314e+002	
  2.3870870204085682e+002	  2.7727682584539360e+002	
  1.9965236482201254e+002	  2.9037747826352381e+002	
  2.4453531169175366e+002	  2.7130860084029393e+002	
  1.9444089578043071e+002	  2.8901856365987408e+002	
  2.4867895026393546e+002	  2.6606431288828924e+002	
  1.9014818126575790e+002	  2.8724750367915283e+002	
  2.5191435498293018e+002	  2.6120907483904892e+002	
  1.8647177897956450e+002	  2.8519577100974595e+002	
  2.5454407081419458e+002	  2.5661136290403118e+002	
  1.8325586361201698e+002	  2.8293153114820126e+002	
  2.5672402638898251e+002	  2.5220296085835571e+002	
  1.8040778268308691e+002	  2.8049561066384240e+002	
  2.5854697816492342e+002	  2.4794299178434838e+002	
  1.7786738036610052e+002	  2.7791474550927086e+002	
  2.6007318660422442e+002	  2.4380466976928815e+002	
  1.7559324980800156e+002	  2.7520752998108969e+002	
  2.6134416385512156e+002	  2.3976935095302207e+002	
  1.7355572630176144e+002	  2.7238745514311546e+002	
  2.6238968058114557e+002	  2.3582349511318543e+002	
  1.7173297700721480e+002	  2.6946460854152673e+002	
  2.6323167624192297e+002	  2.3195696595857589e+002	
  1.7010866792165916e+002	  2.6644669129078000e+002	
  2.6388659212417326e+002	  2.2816201405185390e+002	
  1.6867050059626501e+002	  2.6333965844164948e+002	
  2.6436683462685426e+002	  2.2443263645021099e+002	
  1.6740926032990166e+002	  2.6014813776782921e+002	
  2.6468172706884985e+002	  2.2076415792757089e+002	
  1.6631818227181995e+002	  2.5687571095068205e+002	
  2.6483814358775788e+002	  2.1715294979873602e+002	
  1.6539252555305291e+002	  2.5352510497240914e+002	
  2.6484093500991605e+002	  2.1359623853520944e+002	
  1.6462929091555080e+002	  2.5009832193876491e+002	
  2.6469321122264847e+002	  2.1009197595156536e+002	
  1.6402704343118617e+002	  2.4659672429653898e+002	
  2.6439651845659597e+002	  2.0663875399714851e+002	
  1.6358581800776054e+002	  2.4302108551830699e+002	
  2.6395093378099801e+002	  2.0323575408060032e+002	
  1.6330709624173093e+002	  2.3937161174576553e+002	
  2.6335508825220660e+002	  1.9988272543589730e+002	
  1.6319385152575600e+002	  2.3564793645414778e+002	
  2.6260612180733114e+002	  1.9657999046740539e+002	
  1.6325066698219538e+002	  2.3184908716688301e+002	
  2.6169956533188031e+002	  1.9332847804478769e+002	
  1.6348393936096898e+002	  2.2797341998219986e+002	
  2.6062913676299223e+002	  1.9012978898606593e+002	
  1.6390219339786529e+002	  2.2401851345712026e+002	
  2.5938642673216356e+002	  1.8698630218338940e+002	
  1.6451654814405848e+002	  2.1998100717203732e+002	
  2.5796043223671597e+002	  1.8390133604831760e+002	
  1.6534140450660959e+002	  2.1585636022663917e+002	
  2.5633686910022442e+002	  1.8087939002585671e+002	
  1.6639547145856838e+002	  2.1163848744337088e+002	
  2.5449714576328810e+002	  1.7792650840105645e+002	
  1.6770333738682913e+002	  2.0731919880576376e+002	
  2.5241679193649156e+002	  1.7505084087083875e+002	
  1.6929796815857461e+002	  2.0288730417301963e+002	
  2.5006296053471883e+002	  1.7226353783967207e+002	
  1.7122488457925820e+002	  1.9832711063649577e+002	
  2.4739025021987027e+002	  1.6958025307344442e+002	
  1.7354963390134625e+002	  1.9361572668194577e+002	
  2.4433323389275915e+002	  1.6702383954768149e+002	
  1.7637242471335279e+002	  1.8871776705657541e+002	
  2.4079182380465383e+002	  1.6462964459105004e+002	
  1.7986073162511377e+002	  1.8357352517802735e+002	
  2.3659866687251755e+002	  1.6245733748703390e+002	
  1.8433784883494397e+002	  1.7806676780760068e+002	
  2.3143059111230161e+002	  1.6062311481147634e+002	
  1.9062784667710932e+002	  1.7189894868432268e+002	
  2.2446364909185806e+002	  1.5942548680937196e+002	
  2.0721434477654222e+002	  1.6196724296539031e+002	
  2.0721434477654222e+002	  1.6196724296539031e+002	
  2.1484222783206224e+002	  2.9633877049789896e+002	
  2.3515417499589338e+002	  2.8759188462682494e+002	
  2.0503496802352061e+002	  2.9701979258236582e+002	
  2.4386206063922475e+002	  2.8036340165199493e+002	
  1.9865573223139663e+002	  2.9619608084789564e+002	
  2.4915218638222618e+002	  2.7461659280157289e+002	
  1.9361940444781251e+002	  2.9477206823975655e+002	
  2.5310976965309928e+002	  2.6944697246186109e+002	
  1.8938400849133913e+002	  2.9298413296502048e+002	
  2.5627688870865131e+002	  2.6461811010785669e+002	
  1.8570914385473782e+002	  2.9093771299385594e+002	
  2.5889404678846910e+002	  2.6002451580994455e+002	
  1.8246302106088072e+002	  2.8869097299117755e+002	
  2.6109313676087982e+002	  2.5560797331032435e+002	
  1.7956425715983985e+002	  2.8628008976786811e+002	
  2.6295564562770841e+002	  2.5133225457995576e+002	
  1.7695861356429850e+002	  2.8372937696137274e+002	
  2.6453591669067634e+002	  2.4717299514622263e+002	
  1.7460800702541221e+002	  2.8105607713438428e+002	
  2.6587213857731354e+002	  2.4311290200259802e+002	
  1.7248469855679809e+002	  2.7827290107299604e+002	
  2.6699215631870499e+002	  2.3913921431893490e+002	
  1.7056795951785199e+002	  2.7538948797252516e+002	
  2.6791680526786968e+002	  2.3524224326417811e+002	
  1.6884203802099671e+002	  2.7241329853147346e+002	
  2.6866194469416968e+002	  2.3141447892103352e+002	
  1.6729485899235138e+002	  2.6935018780457921e+002	
  2.6923975772425655e+002	  2.2765001744163931e+002	
  1.6591716318571645e+002	  2.6620478636634135e+002	
  2.6965961232966112e+002	  2.2394417989286023e+002	
  1.6470192230052101e+002	  2.6298076094019098e+002	
  2.6992864621037791e+002	  2.2029325163602851e+002	
  1.6364393580254387e+002	  2.5968099583596620e+002	
  2.7005216997563218e+002	  2.1669430089847813e+002	
  1.6273955270974943e+002	  2.5630772013378601e+002	
  2.7003394535948769e+002	  2.1314505159877524e+002	
  1.6198648345312822e+002	  2.5286259604744811e+002	
  2.6987637336140375e+002	  2.0964379499252121e+002	
  1.6138368028715220e+002	  2.4934677810673307e+002	
  2.6958061383713141e+002	  2.0618933049934643e+002	
  1.6093127342319451e+002	  2.4576094905828279e+002	
  2.6914664936659642e+002	  2.0278092981142760e+002	
  1.6063055621389398e+002	  2.4210533578226338e+002	
  2.6857330007078980e+002	  1.9941832098631724e+002	
  1.6048401761863030e+002	  2.3837970650605203e+002	
  2.6785819114749677e+002	  1.9610169124284914e+002	
  1.6049542474213212e+002	  2.3458334878861217e+002	
  2.6699767033384239e+002	  1.9283170898645270e+002	
  1.6066996326997321e+002	  2.3071502582879467e+002	
  2.6598666747189679e+002	  1.8960956751064126e+002	
  1.6101445006733945e+002	  2.2677290626074040e+002	
  2.6481848191095634e+002	  1.8643705521149846e+002	
  1.6153764142059802e+002	  2.2275445923917891e+002	
  2.6348447426696839e+002	  1.8331666051236846e+002	
  1.6225067463931290e+002	  2.1865630146766205e+002	
  2.6197362482145383e+002	  1.8025172484571090e+002	
  1.6316770406875392e+002	  2.1447397441249817e+002	
  2.6027189750988026e+002	  1.7724666544935729e+002	
  1.6430683281511588e+002	  2.1020161544878863e+002	
  2.5836130819726634e+002	  1.7430730423076466e+002	
  1.6569151463046856e+002	  2.0583146033406524e+002	
  2.5621852279399650e+002	  1.7144136530377122e+002	
  1.6735274123421985e+002	  2.0135306362579334e+002	
  2.5381266993506324e+002	  1.6865925458158668e+002	
  1.6933262065051289e+002	  1.9675201886732583e+002	
  2.5110176264331244e+002	  1.6597533960143500e+002	
  1.7169060296224632e+002	  1.9200772515057400e+002	
  2.4802647257600415e+002	  1.6341018297258179e+002	
  1.7451523414183308e+002	  1.8708915888587777e+002	
  2.4449837619457060e+002	  1.6099477061726571e+002	
  1.7794899857171131e+002	  1.8194591383841941e+002	
  2.4037511224455693e+002	  1.5877947174518900e+002	
  1.8225038327080907e+002	  1.7648575936341533e+002	
  2.3539831752954171e+002	  1.5685648062933339e+002	
  1.8799931851869988e+002	  1.7050016261590957e+002	
  2.2898818628729919e+002	  1.5543429440727763e+002	
  1.9741662587651950e+002	  1.6318452270595864e+002	
  2.1892402216913129e+002	  1.5531747893722800e+002	
  2.1353479237157876e+002	  3.0228659250111997e+002	
  2.4014025333491426e+002	  2.9076300488847454e+002	
  2.0469658641253116e+002	  3.0257006007599637e+002	
  2.4786832827253022e+002	  2.8394192562516849e+002	
  1.9849525902382859e+002	  3.0168343995109251e+002	
  2.5296973523037423e+002	  2.7826780741334653e+002	
  1.9349250390199572e+002	  3.0025552166289032e+002	
  2.5688288198443001e+002	  2.7311180719699041e+002	
  1.8923661255576147e+002	  2.9848482398480382e+002	
  2.6005957915785774e+002	  2.6827535302829284e+002	
  1.8551452694844568e+002	  2.9646550136026696e+002	
  2.6271298758058128e+002	  2.6366423764256211e+002	
  1.8220555995994860e+002	  2.9425121658327663e+002	
  2.6496389782923825e+002	  2.5922474578576310e+002	
  1.7923360685874479e+002	  2.9187604689965059e+002	
  2.6688851875709076e+002	  2.5492274812143418e+002	
  1.7654717757360569e+002	  2.8936323546890725e+002	
  2.6853844522417268e+002	  2.5073494977707540e+002	
  1.7410968547240884e+002	  2.8672945563163648e+002	
  2.6995036932031292e+002	  2.4664462608513770e+002	
  1.7189420388093961e+002	  2.8398711794898509e+002	
  2.7115132384812881e+002	  2.4263931555199196e+002	
  1.6988040947134095e+002	  2.8114571800678419e+002	
  2.7216173893633356e+002	  2.3870947206234851e+002	
  1.6805269344338419e+002	  2.7821267139304399e+002	
  2.7299733086018267e+002	  2.3484762991040549e+002	
  1.6639894026227793e+002	  2.7519385523832881e+002	
  2.7367032330534261e+002	  2.3104786226821057e+002	
  1.6490970974027147e+002	  2.7209397234378628e+002	
  2.7419026528792278e+002	  2.2730541706646437e+002	
  1.6357767451656264e+002	  2.6891680296136184e+002	
  2.7456459367616145e+002	  2.2361646522323514e+002	
  1.6239722610752389e+002	  2.6566538248483317e+002	
  2.7479902714175017e+002	  2.1997792296194964e+002	
  1.6136419663648539e+002	  2.6234212842046281e+002	
  2.7489784443155611e+002	  2.1638732484986247e+002	
  1.6047566313018925e+002	  2.5894893133163083e+002	
  2.7486408007262889e+002	  2.1284273286264371e+002	
  1.5972981333385454e+002	  2.5548721916963163e+002	
  2.7469965855854946e+002	  2.0934267206289991e+002	
  1.5912585971905807e+002	  2.5195800103734902e+002	
  2.7440548034291629e+002	  2.0588608684591543e+002	
  1.5866399359664246e+002	  2.4836189417188939e+002	
  2.7398146772775533e+002	  2.0247231396653467e+002	
  1.5834537508954983e+002	  2.4469913630363931e+002	
  2.7342657489195500e+002	  1.9910107018971942e+002	
  1.5817215786362195e+002	  2.4096958425500185e+002	
  2.7273876316168429e+002	  1.9577245370152687e+002	
  1.5814755046883184e+002	  2.3717269847020506e+002	
  2.7191493967032670e+002	  1.9248695958911645e+002	
  1.5827591937014310e+002	  2.3330751193504310e+002	
  2.7095085432873481e+002	  1.8924551093092435e+002	
  1.5856294277338714e+002	  2.2937258045220145e+002	
  2.6984094600041169e+002	  1.8604950853135534e+002	
  1.5901582991064561e+002	  2.2536590921408211e+002	
  2.6857812321713249e+002	  1.8290090435807551e+002	
  1.5964362870180349e+002	  2.2128484764049557e+002	
  2.6715345651833928e+002	  1.7980230671454140e+002	
  1.6045765764268870e+002	  2.1712593980733865e+002	
  2.6555574656389109e+002	  1.7675712982164464e+002	
  1.6147211899724167e+002	  2.1288471018669853e+002	
  2.6377091094272589e+002	  1.7376980808803333e+002	
  1.6270498680038202e+002	  2.0855535136658054e+002	
  2.6178109617076501e+002	  1.7084610840091301e+002	
  1.6417932876088591e+002	  2.0413025690465432e+002	
  2.5956335578874626e+002	  1.6799359728293260e+002	
  1.6592534584303888e+002	  1.9959929771884691e+002	
  2.5708761078121876e+002	  1.6522236451232672e+002	
  1.6798366625307236e+002	  1.9494864952689090e+002	
  2.5431335559069058e+002	  1.6254619569420802e+002	
  1.7041098619053130e+002	  1.9015877894353920e+002	
  2.5118401736678058e+002	  1.5998458617429634e+002	
  1.7329049996750575e+002	  1.8520070943602752e+002	
  2.4761652584743962e+002	  1.5756647509450522e+002	
  1.7675331294812605e+002	  1.8002833536520646e+002	
  2.4347990041984173e+002	  1.5533793136296401e+002	
  1.8102961161850200e+002	  1.7456000813043062e+002	
  2.3854408005076104e+002	  1.5338056752038781e+002	
  1.8660505383794643e+002	  1.6862211296923422e+002	
  2.3232353303559589e+002	  1.5186796295176666e+002	
  1.9501905667965053e+002	  1.6166024208411241e+002	
  2.2327896915786840e+002	  1.5135449077105477e+002	
  2.1381642445019503e+002	  3.0757186678461107e+002	
  2.4357417170689175e+002	  2.9460818886007820e+002	
  2.0521012964601780e+002	  3.0777556064221739e+002	
  2.5105963068228380e+002	  2.8787687661691069e+002	
  1.9900117129404225e+002	  3.0690684395717892e+002	
  2.5615790992828272e+002	  2.8219478187362216e+002	
  1.9394174583035974e+002	  3.0551488905086791e+002	
  2.6011691452906848e+002	  2.7701267793590273e+002	
  1.8961142446055871e+002	  3.0378568678002455e+002	
  2.6335717546301458e+002	  2.7214451991378604e+002	
  1.8580656125842967e+002	  3.0180981599258484e+002	
  2.6608244150601456e+002	  2.6749967527381830e+002	
  1.8241007555927928e+002	  2.9963966541114894e+002	
  2.6840989684016671e+002	  2.6302570196368089e+002	
  1.7934740465788553e+002	  2.9730882537718446e+002	
  2.7041420835778280e+002	  2.5868895667616886e+002	
  1.7656772571267322e+002	  2.9484036993460762e+002	
  2.7214630375914135e+002	  2.5446631277388602e+002	
  1.7403469994131891e+002	  2.9225094665692131e+002	
  2.7364262735877514e+002	  2.5034107047047613e+002	
  1.7172142613871725e+002	  2.8955301083354868e+002	
  2.7493018656936096e+002	  2.4630072265275314e+002	
  1.6960747649431721e+002	  2.8675614052824506e+002	
  2.7602951608620072e+002	  2.4233563983084818e+002	
  1.6767705319753321e+002	  2.8386785633457418e+002	
  2.7695652128358853e+002	  2.3843825039138684e+002	
  1.6591778956072432e+002	  2.8089415600614723e+002	
  2.7772367709357070e+002	  2.3460250597600123e+002	
  1.6431994224346130e+002	  2.7783987593024557e+002	
  2.7834083578337589e+002	  2.3082352001655258e+002	
  1.6287583176574665e+002	  2.7470894263026963e+002	
  2.7881578644385093e+002	  2.2709731624162711e+002	
  1.6157944697635483e+002	  2.7150455167046920e+002	
  2.7915465052273379e+002	  2.2342064978084616e+002	
  1.6042616174755321e+002	  2.6822929693693328e+002	
  2.7936216513150072e+002	  2.1979087789301587e+002	
  1.5941253120364220e+002	  2.6488526486079610e+002	
  2.7944188681835067e+002	  2.1620586575215950e+002	
  1.5853614638003106e+002	  2.6147410303453938e+002	
  2.7939633691060692e+002	  2.1266391784055145e+002	
  1.5779553356016183e+002	  2.5799706943578764e+002	
  2.7922710217922389e+002	  2.0916372873435890e+002	
